1, DA7D,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1, 
2, DA76,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0, 
3, DA75,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1, 
4, DA83,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1, 
5, DA67,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1, 
6, DA8B,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1, 
7, DA6B,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1, 
8, DA7D,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1, 
9, DA78,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0, 
10, DA81,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1, 
11, DA6C,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0, 
12, DA7F,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1, 
13, DA7D,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1, 
14, DA6F,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1, 
15, DA7C,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0, 
16, DA7E,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0, 
17, DA66,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0, 
18, DA90,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0, 
19, DA68,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0, 
20, DA82,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0, 
21, DA69,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1, 
22, DA95,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1, 
23, DA5C,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0, 
24, DA8F,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1, 
25, DA69,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1, 
26, DA8E,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0, 
27, DA6C,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0, 
28, DA7B,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1, 
29, DA73,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1, 
30, DA75,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1, 
31, DA88,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0, 
32, DA6A,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0, 
33, DA80,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0, 
34, DA73,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1, 
35, DA80,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0, 
36, DA6E,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0, 
37, DA8A,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0, 
38, DA6B,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1, 
39, DA89,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1, 
40, DA6A,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0, 
41, DA89,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1, 
42, DA69,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1, 
43, DA82,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0, 
44, DA80,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0, 
45, DA61,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1, 
46, DA88,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0, 
47, DA81,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1, 
48, DA6C,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0, 
49, DA77,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1, 
50, DA83,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1, 
51, DA6E,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0, 
52, DA7E,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0, 
53, DA84,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0, 
54, DA71,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1, 
55, DA84,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0, 
56, DA6A,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0, 
57, DA89,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1, 
58, DA71,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1, 
59, DA76,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0, 
60, DA83,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1, 
61, DA77,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1, 
62, DA73,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1, 
63, DA82,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0, 
64, DA72,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0, 
65, DA79,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1, 
66, DA83,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1, 
67, DA77,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1, 
68, DA87,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1, 
69, DA65,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1, 
70, DA94,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0, 
71, DA63,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1, 
72, DA8B,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1, 
73, DA71,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1, 
74, DA80,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0, 
75, DA7D,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1, 
76, DA75,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1, 
77, DA7E,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0, 
78, DA6D,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1, 
79, DA82,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0, 
80, DA76,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0, 
81, DA86,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0, 
82, DA62,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0, 
83, DA99,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1, 
84, DA66,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0, 
85, DA8A,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0, 
86, DA62,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0, 
87, DA97,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1, 
88, DA66,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0, 
89, DA8B,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1, 
90, DA6F,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1, 
91, DA88,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0, 
92, DA70,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0, 
93, DA79,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1, 
94, DA78,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0, 
95, DA7B,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1, 
96, DA82,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0, 
97, DA71,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1, 
98, DA83,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1, 
99, DA6C,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0, 
100, DA88,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0, 
101, DA66,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0, 
102, DA8D,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1, 
103, DA73,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1, 
104, DA74,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0, 
105, DA87,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1, 
106, DA6F,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1, 
107, DA80,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0, 
108, DA80,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0, 
109, DA6D,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1, 
110, DA89,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1, 
111, DA80,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0, 
112, DA69,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1, 
113, DA87,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1, 
114, DA7D,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1, 
115, DA76,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0, 
116, DA76,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0, 
117, DA81,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1, 
118, DA77,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1, 
119, DA82,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0, 
120, DA6F,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1, 
121, DA8B,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1, 
122, DA73,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1, 
123, DA7D,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1, 
124, DA83,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1, 
125, DA73,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1, 
126, DA83,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1, 
127, DA72,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0, 
128, DA8A,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0, 
129, DA68,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0, 
130, DA8F,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1, 
131, DA6A,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0, 
132, DA90,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0, 
133, DA6F,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1, 
134, DA7B,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1, 
135, DA7F,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1, 
136, DA78,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0, 
137, DA7B,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1, 
138, DA86,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0, 
139, DA73,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1, 
140, DA88,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0, 
141, DA73,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1, 
142, DA78,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0, 
143, DA8B,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1, 
144, DA70,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0, 
145, DA85,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1, 
146, DA7A,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0, 
147, DA7E,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0, 
148, DA7B,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1, 
149, DA76,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0, 
150, DA88,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0, 
151, DA6D,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1, 
152, DA88,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0, 
153, DA78,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0, 
154, DA84,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0, 
155, DA71,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1, 
156, DA86,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0, 
157, DA7C,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0, 
158, DA73,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1, 
159, DA86,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0, 
160, DA6D,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1, 
161, DA9C,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0, 
162, DA61,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1, 
163, DA82,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0, 
164, DA87,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1, 
165, DA79,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1, 
166, DA71,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1, 
167, DA89,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1, 
168, DA72,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0, 
169, DA87,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1, 
170, DA77,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1, 
171, DA76,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0, 
172, DA80,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0, 
173, DA7E,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0, 
174, DA7B,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1, 
175, DA7B,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1, 
176, DA78,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0, 
177, DA7F,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1, 
178, DA78,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0, 
179, DA88,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0, 
180, DA72,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0, 
181, DA87,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1, 
182, DA6F,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1, 
183, DA8A,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0, 
184, DA6D,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1, 
185, DA8D,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1, 
186, DA74,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0, 
187, DA80,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0, 
188, DA7C,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0, 
189, DA7A,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0, 
190, DA78,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0, 
191, DA84,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0, 
192, DA78,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0, 
193, DA81,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1, 
194, DA79,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1, 
195, DA7A,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0, 
196, DA82,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0, 
197, DA80,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0, 
198, DA6D,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1, 
199, DA90,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0, 
200, DA7A,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0, 
201, DA73,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1, 
202, DA82,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0, 
203, DA7D,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1, 
204, DA80,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0, 
205, DA7A,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0, 
206, DA7B,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1, 
207, DA85,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1, 
208, DA6E,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0, 
209, DA83,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1, 
210, DA7F,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1, 
211, DA7C,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0, 
212, DA7D,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1, 
213, DA7D,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1, 
214, DA78,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0, 
215, DA8F,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1, 
216, DA6A,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0, 
217, DA88,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0, 
218, DA75,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1, 
219, DA85,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1, 
220, DA6E,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0, 
221, DA9E,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0, 
222, DA54,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0, 
223, DA92,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0, 
224, DA80,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0, 
225, DA6F,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1, 
226, DA85,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1, 
227, DA81,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1, 
228, DA78,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0, 
229, DA8C,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0, 
230, DA5F,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1, 
231, DA9C,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0, 
232, DA6A,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0, 
233, DA88,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0, 
234, DA78,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0, 
235, DA8C,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0, 
236, DA70,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0, 
237, DA8D,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1, 
238, DA69,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1, 
239, DA84,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0, 
240, DA81,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1, 
241, DA86,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0, 
242, DA70,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0, 
243, DA81,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1, 
244, DA7C,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0, 
245, DA7A,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0, 
246, DA8A,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0, 
247, DA69,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1, 
248, DA97,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1, 
249, DA6B,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1, 
250, DA86,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0, 
251, DA76,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0, 
252, DA8C,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0, 
253, DA72,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0, 
254, DA7E,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0, 
255, DA7D,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1, 
256, DA81,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1, 
257, DA7B,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1, 
258, DA7B,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1, 
